id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree (misd/fel),compas_decile_score,two_year_recid,compas_guess
2749,Black,Male,42,0,0,7,127,0,5,No recid.,Did recid.
2750,Black,Male,39,0,0,5,190,1,7,No recid.,Did recid.
2751,Hispanic,Female,46,0,0,2,190,1,1,No recid.,No recid.
2752,Caucasian,Male,55,0,0,0,45,0,5,No recid.,Did recid.
2753,Black,Male,27,0,0,5,61,1,9,Did recid.,Did recid.
2754,Caucasian,Female,31,0,0,0,45,0,9,No recid.,Did recid.
2758,Black,Male,25,0,0,0,271,1,2,No recid.,No recid.
2759,Caucasian,Male,32,0,0,6,334,0,7,No recid.,Did recid.
2760,Black,Male,36,0,0,2,129,1,5,No recid.,Did recid.
2762,Black,Male,21,0,0,3,28,1,7,Did recid.,Did recid.
2764,Caucasian,Male,39,0,0,2,128,0,4,No recid.,No recid.
2765,Black,Female,26,0,0,0,45,0,2,No recid.,No recid.
2766,Black,Male,28,0,0,8,190,1,8,Did recid.,Did recid.
2767,Caucasian,Male,67,0,0,2,334,0,1,Did recid.,No recid.
2770,Other,Female,22,0,0,0,10,1,4,No recid.,No recid.
2771,Caucasian,Male,37,0,0,3,128,0,1,No recid.,No recid.
2772,Black,Male,23,0,0,2,92,0,8,Did recid.,Did recid.
2773,Black,Female,49,0,0,14,45,0,7,Did recid.,Did recid.
2775,Caucasian,Male,32,0,0,9,393,0,7,Did recid.,Did recid.
2776,Caucasian,Male,41,0,0,9,45,0,6,No recid.,Did recid.
2777,Black,Male,25,0,0,1,45,0,3,No recid.,No recid.
2779,Caucasian,Female,57,0,0,3,49,1,1,No recid.,No recid.
2780,Caucasian,Male,58,0,0,0,45,0,1,No recid.,No recid.
2782,Black,Male,44,2,0,19,45,0,9,Did recid.,Did recid.
2786,Black,Male,28,0,0,1,13,1,4,No recid.,No recid.
2787,Black,Female,39,0,0,0,190,1,5,Did recid.,Did recid.
2788,Caucasian,Male,54,0,0,0,6,1,1,No recid.,No recid.
2789,Hispanic,Male,21,0,0,0,45,0,4,Did recid.,No recid.
2790,Caucasian,Male,43,0,0,0,134,0,4,No recid.,No recid.
2792,Black,Male,31,0,0,5,45,0,10,No recid.,Did recid.
2793,Black,Male,30,4,1,11,246,1,10,No recid.,Did recid.
2794,Caucasian,Male,27,0,1,4,45,0,4,Did recid.,No recid.
2797,Black,Male,28,0,0,0,45,0,2,Did recid.,No recid.
2800,Black,Male,24,0,0,0,286,0,7,No recid.,Did recid.
2802,Caucasian,Male,43,0,0,0,374,0,1,No recid.,No recid.
2804,Black,Male,44,0,0,10,128,0,4,Did recid.,No recid.
2805,Black,Male,51,0,0,4,28,1,7,No recid.,Did recid.
2807,Hispanic,Male,24,0,0,11,364,1,10,Did recid.,Did recid.
2808,Black,Male,31,0,0,1,38,1,3,No recid.,No recid.
2809,Black,Male,23,0,0,0,246,1,3,No recid.,No recid.
2813,Black,Male,26,2,1,8,328,0,10,Did recid.,Did recid.
2814,Caucasian,Male,36,0,0,5,423,0,3,Did recid.,No recid.
2817,Caucasian,Male,27,0,0,1,28,1,9,No recid.,Did recid.
2819,Black,Male,24,0,0,0,166,1,10,Did recid.,Did recid.
2820,Caucasian,Male,66,0,0,0,45,0,1,No recid.,No recid.
2821,Caucasian,Female,36,0,0,3,306,1,4,No recid.,No recid.
2824,Hispanic,Male,53,0,0,9,175,1,8,Did recid.,Did recid.
2825,Caucasian,Male,23,0,0,1,306,1,3,Did recid.,No recid.
2828,Black,Female,22,0,0,0,45,0,7,Did recid.,Did recid.
2829,Hispanic,Male,25,0,0,1,90,1,3,No recid.,No recid.
2830,Black,Male,56,0,0,4,306,1,1,No recid.,No recid.
2834,Native American,Male,29,0,0,1,306,1,2,No recid.,No recid.
2835,Caucasian,Male,29,0,0,10,28,1,6,Did recid.,Did recid.
2836,Asian,Male,51,0,0,1,28,1,1,Did recid.,No recid.
2837,Black,Female,58,0,0,3,28,0,1,No recid.,No recid.
2841,Caucasian,Male,24,0,1,3,133,0,5,No recid.,Did recid.
2842,Black,Male,22,0,0,0,59,1,3,Did recid.,No recid.
2843,Caucasian,Male,39,0,0,0,45,0,1,No recid.,No recid.
2844,Hispanic,Male,20,0,0,3,246,1,10,Did recid.,Did recid.
2845,Caucasian,Male,46,0,0,10,28,1,7,Did recid.,Did recid.
2846,Caucasian,Male,38,0,0,1,317,1,1,Did recid.,No recid.
2848,Caucasian,Male,23,0,0,0,425,0,8,Did recid.,Did recid.
2851,Other,Male,39,0,0,6,65,1,5,No recid.,Did recid.
2852,Black,Male,25,0,0,0,168,1,8,No recid.,Did recid.
2854,Black,Male,31,0,0,19,129,1,9,Did recid.,Did recid.
2855,Black,Female,25,0,0,1,45,0,3,Did recid.,No recid.
2856,Black,Male,26,0,0,6,28,1,6,No recid.,Did recid.
2857,Black,Male,25,0,0,2,292,1,9,No recid.,Did recid.
2859,Caucasian,Male,37,0,0,11,129,1,8,Did recid.,Did recid.
2860,Black,Male,36,0,0,0,190,1,1,No recid.,No recid.
2862,Black,Male,26,0,0,1,246,1,6,Did recid.,Did recid.
2863,Other,Male,21,0,2,3,190,1,2,Did recid.,No recid.
2864,Black,Male,35,0,0,7,336,1,4,Did recid.,No recid.
2865,Black,Male,22,0,0,2,89,1,4,Did recid.,No recid.
2867,Caucasian,Male,25,0,0,0,18,1,2,No recid.,No recid.
2868,Caucasian,Male,24,0,0,0,88,0,7,No recid.,Did recid.
2869,Hispanic,Male,36,0,0,0,239,0,1,No recid.,No recid.
2870,Black,Male,24,0,0,2,374,0,7,Did recid.,Did recid.
2871,Black,Male,21,0,0,0,190,1,9,Did recid.,Did recid.
2873,Caucasian,Male,32,2,0,15,306,1,9,Did recid.,Did recid.
2874,Black,Male,33,0,0,2,45,0,2,Did recid.,No recid.
2875,Black,Male,33,0,0,10,306,1,9,Did recid.,Did recid.
2876,Black,Female,23,0,0,4,28,0,8,Did recid.,Did recid.
2879,Caucasian,Male,29,0,0,0,134,0,3,No recid.,No recid.
2880,Caucasian,Male,50,0,0,8,137,1,3,No recid.,No recid.
2882,Caucasian,Male,32,0,0,5,28,1,5,Did recid.,Did recid.
2883,Black,Male,33,0,0,14,129,1,8,Did recid.,Did recid.
2885,Black,Male,37,0,1,13,6,1,8,Did recid.,Did recid.
2886,Black,Male,27,0,0,9,65,1,7,Did recid.,Did recid.
2887,Black,Male,27,0,0,0,45,0,1,No recid.,No recid.
2890,Black,Female,52,0,0,21,175,1,7,Did recid.,Did recid.
2891,Hispanic,Male,21,0,0,1,283,0,5,Did recid.,Did recid.
2892,Black,Male,58,0,0,1,28,1,1,No recid.,No recid.
2893,Black,Male,27,0,0,4,108,1,8,No recid.,Did recid.
2896,Black,Male,28,0,0,5,17,1,4,Did recid.,No recid.
2897,Caucasian,Male,28,0,0,1,306,1,7,Did recid.,Did recid.
2898,Caucasian,Female,31,0,0,0,45,0,3,No recid.,No recid.
2899,Caucasian,Male,30,0,1,11,28,1,9,Did recid.,Did recid.
2900,Black,Male,24,0,0,3,28,0,7,No recid.,Did recid.
2901,Black,Male,26,0,0,6,303,1,9,Did recid.,Did recid.
2902,Caucasian,Male,43,0,0,0,135,0,1,No recid.,No recid.
2903,Black,Male,31,0,0,2,89,1,1,Did recid.,No recid.
2907,Black,Male,22,0,0,3,167,1,6,Did recid.,Did recid.
2908,Black,Male,23,0,0,0,65,1,5,No recid.,Did recid.
2910,Caucasian,Male,42,0,0,0,128,0,4,No recid.,No recid.
2911,Black,Male,34,0,0,0,28,0,2,Did recid.,No recid.
2913,Black,Male,30,0,3,18,45,0,10,No recid.,Did recid.
2914,Black,Male,29,0,0,1,159,1,9,No recid.,Did recid.
2915,Caucasian,Male,38,0,0,2,28,1,4,Did recid.,No recid.
2917,Caucasian,Male,26,0,0,3,243,0,4,No recid.,No recid.
2918,Hispanic,Female,25,0,0,4,28,1,6,Did recid.,Did recid.
2922,Black,Male,51,0,0,5,127,0,7,No recid.,Did recid.
2923,Other,Male,36,0,0,0,45,0,1,No recid.,No recid.
2925,Hispanic,Male,62,0,0,0,45,0,1,No recid.,No recid.
2926,Black,Male,23,0,0,0,186,1,3,Did recid.,No recid.
2927,Black,Male,34,0,0,7,28,1,5,Did recid.,Did recid.
2928,Black,Male,35,0,0,1,427,0,2,No recid.,No recid.
2929,Caucasian,Male,22,0,0,0,280,1,3,No recid.,No recid.
2930,Black,Male,29,0,0,10,31,0,10,Did recid.,Did recid.
2931,Black,Male,40,0,0,0,371,1,2,No recid.,No recid.
2932,Black,Male,36,0,0,2,306,1,2,No recid.,No recid.
2933,Black,Male,26,0,0,8,28,1,8,Did recid.,Did recid.
2934,Black,Male,25,0,0,1,64,1,3,Did recid.,No recid.
2935,Caucasian,Male,69,0,0,0,133,0,1,No recid.,No recid.
2936,Black,Male,27,0,1,1,190,1,4,No recid.,No recid.
2937,Caucasian,Male,20,0,0,0,190,1,5,Did recid.,Did recid.
2938,Black,Male,27,0,0,1,383,1,1,No recid.,No recid.
2939,Black,Female,24,0,0,6,28,0,6,No recid.,Did recid.
2943,Caucasian,Male,42,0,0,0,16,1,1,No recid.,No recid.
2946,Caucasian,Male,25,0,0,1,58,1,3,No recid.,No recid.
2949,Caucasian,Male,46,0,0,1,28,1,1,Did recid.,No recid.
2951,Black,Male,25,0,0,0,418,1,4,No recid.,No recid.
2952,Black,Male,22,0,0,0,246,1,3,No recid.,No recid.
2954,Caucasian,Male,21,0,0,0,64,1,4,No recid.,No recid.
2955,Black,Male,30,0,0,1,45,0,2,No recid.,No recid.
2956,Caucasian,Male,46,0,0,9,45,0,5,No recid.,Did recid.
2959,Black,Male,26,0,0,2,45,0,7,No recid.,Did recid.
2961,Black,Male,33,0,0,0,28,1,5,Did recid.,Did recid.
2962,Black,Male,40,0,0,1,45,0,1,No recid.,No recid.
2963,Caucasian,Male,34,0,0,0,306,1,4,No recid.,No recid.
2964,Caucasian,Male,22,0,0,1,190,1,2,Did recid.,No recid.
2965,Hispanic,Male,28,0,0,3,28,0,5,No recid.,Did recid.
2968,Black,Male,31,0,0,4,31,0,3,Did recid.,No recid.
2969,Caucasian,Male,59,0,0,3,128,0,1,Did recid.,No recid.
2970,Native American,Male,37,0,0,0,9,1,2,No recid.,No recid.
2972,Black,Male,50,0,0,0,21,1,1,No recid.,No recid.
2973,Other,Female,21,0,0,2,229,1,4,Did recid.,No recid.
2974,Black,Male,57,0,0,8,170,1,5,Did recid.,Did recid.
2976,Black,Male,31,0,0,5,31,0,5,No recid.,Did recid.
2977,Black,Female,51,0,0,1,45,0,7,No recid.,Did recid.
2979,Black,Male,44,0,0,9,190,1,8,No recid.,Did recid.
2982,Black,Male,48,0,0,5,306,1,9,Did recid.,Did recid.
2983,Caucasian,Female,25,0,0,0,190,1,4,No recid.,No recid.
2984,Black,Male,51,0,0,5,28,0,3,No recid.,No recid.
2985,Caucasian,Male,50,0,0,0,28,1,1,Did recid.,No recid.
2988,Caucasian,Male,57,0,0,2,28,1,1,No recid.,No recid.
2990,Caucasian,Male,55,0,0,0,130,0,1,No recid.,No recid.
2991,Black,Male,59,0,0,4,306,1,3,Did recid.,No recid.
2992,Black,Female,42,0,0,0,10,1,1,No recid.,No recid.
2993,Hispanic,Male,20,2,0,2,28,1,8,Did recid.,Did recid.
2995,Black,Male,58,0,0,16,175,1,9,No recid.,Did recid.
2996,Other,Male,21,0,0,0,329,1,4,No recid.,No recid.
2997,Black,Male,32,0,0,21,175,1,9,Did recid.,Did recid.
2998,Hispanic,Female,24,0,0,0,45,0,4,No recid.,No recid.
3003,Black,Male,42,0,0,1,379,1,4,No recid.,No recid.
3004,Black,Male,29,0,0,8,28,1,8,Did recid.,Did recid.
3005,Black,Male,21,0,0,1,28,1,6,No recid.,Did recid.
3008,Caucasian,Male,31,0,0,1,133,0,2,Did recid.,No recid.
3009,Hispanic,Male,56,0,0,8,127,0,4,No recid.,No recid.
3010,Caucasian,Male,58,0,0,0,132,0,1,No recid.,No recid.
3014,Black,Male,22,0,0,1,246,1,7,Did recid.,Did recid.
3015,Caucasian,Male,46,0,0,1,45,0,1,Did recid.,No recid.
3019,Caucasian,Male,50,0,0,0,45,0,2,Did recid.,No recid.
3020,Black,Male,46,0,0,2,190,1,9,No recid.,Did recid.
3021,Black,Female,44,0,1,11,306,1,8,Did recid.,Did recid.
3022,Black,Male,35,0,0,4,45,0,5,No recid.,Did recid.
3023,Black,Male,30,0,1,14,186,1,9,Did recid.,Did recid.
3025,Black,Male,42,0,0,2,306,1,5,No recid.,Did recid.
3027,Black,Male,46,0,0,5,186,1,1,Did recid.,No recid.
3029,Black,Male,42,0,0,0,268,1,10,Did recid.,Did recid.
3030,Black,Male,37,0,0,12,28,1,3,No recid.,No recid.
3031,Caucasian,Male,29,0,0,7,21,1,10,Did recid.,Did recid.
3032,Black,Male,32,0,0,8,21,1,4,No recid.,No recid.
3033,Other,Male,31,0,0,5,190,1,6,No recid.,Did recid.
3034,Black,Female,33,0,0,1,45,0,1,No recid.,No recid.
3035,Caucasian,Male,25,0,0,4,342,1,4,No recid.,No recid.
3036,Black,Female,33,0,0,0,45,0,1,No recid.,No recid.
3037,Hispanic,Male,21,0,0,1,28,1,5,No recid.,Did recid.
3038,Caucasian,Female,64,0,0,7,142,0,3,No recid.,No recid.
3039,Caucasian,Male,35,0,0,1,306,1,1,Did recid.,No recid.
3040,Black,Male,56,0,0,1,28,1,1,No recid.,No recid.
3041,Caucasian,Male,38,0,0,0,45,0,3,Did recid.,No recid.
3042,Black,Female,40,0,0,4,28,0,1,No recid.,No recid.
3043,Black,Male,34,0,0,3,28,1,7,No recid.,Did recid.
3046,Black,Male,28,0,0,4,190,1,4,No recid.,No recid.
3051,Black,Male,51,0,0,0,45,0,1,No recid.,No recid.
3053,Black,Male,35,0,0,2,45,0,2,No recid.,No recid.
3055,Black,Male,61,0,0,5,306,1,2,No recid.,No recid.
3056,Black,Male,25,0,0,0,273,1,3,No recid.,No recid.
3057,Black,Male,25,0,0,4,172,1,7,Did recid.,Did recid.
3058,Black,Male,26,0,0,0,242,0,5,No recid.,Did recid.
3064,Caucasian,Male,42,0,0,1,45,0,1,No recid.,No recid.
3066,Black,Female,25,0,0,1,190,1,4,No recid.,No recid.
3067,Black,Male,26,0,1,13,127,0,10,Did recid.,Did recid.
3068,Black,Male,31,0,0,9,263,1,7,No recid.,Did recid.
3069,Caucasian,Male,35,0,0,1,306,1,2,No recid.,No recid.
3071,Black,Female,41,0,0,4,28,1,2,Did recid.,No recid.
3074,Caucasian,Male,34,0,0,0,212,1,1,No recid.,No recid.
3075,Caucasian,Male,46,0,0,5,28,0,1,No recid.,No recid.
3078,Caucasian,Female,33,0,0,1,45,0,2,No recid.,No recid.
3081,Black,Male,30,0,0,3,71,1,2,No recid.,No recid.
3084,Black,Female,50,0,0,7,45,0,4,No recid.,No recid.
3085,Black,Male,21,0,0,0,59,1,5,No recid.,Did recid.
3086,Hispanic,Male,31,0,0,16,58,1,10,Did recid.,Did recid.
3087,Black,Male,31,0,0,2,248,1,7,Did recid.,Did recid.
3089,Black,Female,23,0,0,0,45,0,4,No recid.,No recid.
3090,Black,Male,25,0,0,1,58,1,6,No recid.,Did recid.
3093,Caucasian,Female,24,0,0,1,28,1,5,No recid.,Did recid.
3094,Black,Male,31,0,0,13,283,0,10,Did recid.,Did recid.
3096,Black,Male,60,0,0,0,190,1,1,No recid.,No recid.
3101,Black,Male,30,0,0,2,28,1,2,No recid.,No recid.
3104,Other,Female,32,0,0,0,45,0,1,No recid.,No recid.
3107,Caucasian,Male,46,0,0,0,128,0,1,No recid.,No recid.
3110,Caucasian,Male,21,0,0,0,45,0,4,Did recid.,No recid.
3111,Black,Male,28,4,0,6,123,0,9,No recid.,Did recid.
3112,Black,Male,35,0,0,0,246,1,8,No recid.,Did recid.
3113,Hispanic,Male,34,0,0,2,416,1,3,Did recid.,No recid.
3114,Asian,Male,41,0,0,2,175,1,8,Did recid.,Did recid.
3115,Black,Female,40,0,0,7,326,0,4,No recid.,No recid.
3116,Black,Male,23,0,0,1,190,1,10,Did recid.,Did recid.
3117,Black,Male,23,0,0,3,190,1,6,Did recid.,Did recid.
3118,Black,Male,28,0,0,2,337,0,4,No recid.,No recid.
3120,Hispanic,Male,21,0,0,0,297,1,4,Did recid.,No recid.
3122,Caucasian,Male,46,0,0,2,283,0,4,No recid.,No recid.
3129,Black,Male,56,0,0,1,28,1,2,No recid.,No recid.
3130,Black,Male,41,0,0,19,129,1,6,No recid.,Did recid.
3131,Hispanic,Male,40,0,0,8,306,1,5,Did recid.,Did recid.
3132,Hispanic,Male,30,0,0,5,28,1,3,Did recid.,No recid.
3134,Black,Male,24,0,0,1,45,0,4,Did recid.,No recid.
3135,Black,Male,25,0,0,7,35,1,8,No recid.,Did recid.
3136,Caucasian,Female,33,0,0,0,45,0,1,No recid.,No recid.
3137,Caucasian,Male,48,0,0,2,28,0,8,No recid.,Did recid.
3138,Black,Male,33,0,0,11,248,1,6,Did recid.,Did recid.
3139,Hispanic,Male,25,0,0,0,253,1,7,No recid.,Did recid.
3143,Caucasian,Male,25,0,0,6,163,1,8,Did recid.,Did recid.
3144,Black,Male,58,0,0,38,175,1,7,Did recid.,Did recid.
3145,Black,Male,30,0,1,7,285,1,5,Did recid.,Did recid.
3146,Hispanic,Male,37,0,0,0,377,1,3,Did recid.,No recid.
3152,Caucasian,Female,43,0,0,7,6,1,8,No recid.,Did recid.
3153,Caucasian,Male,32,0,0,0,129,1,3,No recid.,No recid.
3154,Other,Male,33,0,0,3,28,1,7,No recid.,Did recid.
3155,Other,Male,39,0,1,4,268,1,2,Did recid.,No recid.
3156,Caucasian,Male,49,0,0,4,16,1,1,No recid.,No recid.
3157,Caucasian,Male,24,0,0,0,345,1,4,No recid.,No recid.
3158,Black,Male,26,0,0,1,186,1,9,No recid.,Did recid.
3159,Caucasian,Male,42,0,0,0,10,1,2,No recid.,No recid.
3160,Black,Male,22,0,0,1,65,1,6,Did recid.,Did recid.
3161,Hispanic,Male,36,0,0,0,190,1,1,No recid.,No recid.
3162,Caucasian,Male,29,0,0,7,45,0,7,Did recid.,Did recid.
3163,Caucasian,Male,39,0,0,0,45,0,3,No recid.,No recid.
3164,Black,Male,27,0,2,13,28,1,6,Did recid.,Did recid.
3165,Caucasian,Male,38,0,0,2,306,1,5,Did recid.,Did recid.
3166,Caucasian,Male,20,0,0,0,58,1,2,Did recid.,No recid.
3168,Black,Male,25,2,0,4,28,1,10,Did recid.,Did recid.
3169,Caucasian,Male,53,0,0,0,45,0,1,No recid.,No recid.
3170,Black,Female,27,0,0,0,45,0,8,Did recid.,Did recid.
3174,Other,Male,21,0,0,0,64,1,5,Did recid.,Did recid.
3175,Caucasian,Male,50,0,0,1,423,0,1,Did recid.,No recid.
3176,Black,Male,41,0,0,4,74,1,5,No recid.,Did recid.
3177,Black,Male,34,0,0,4,21,1,2,Did recid.,No recid.
3178,Caucasian,Male,22,0,0,5,297,1,8,Did recid.,Did recid.
3181,Caucasian,Male,22,0,0,0,186,1,7,Did recid.,Did recid.
3182,Black,Male,25,0,0,2,246,1,5,No recid.,Did recid.
3183,Black,Male,42,0,0,1,172,1,4,Did recid.,No recid.
3186,Caucasian,Female,27,0,0,2,311,1,3,No recid.,No recid.
3188,Other,Male,51,0,0,2,28,1,1,No recid.,No recid.
3189,Black,Male,33,0,0,23,28,1,9,Did recid.,Did recid.
3190,Black,Male,24,0,0,0,303,1,3,No recid.,No recid.
3191,Black,Male,37,0,0,4,28,1,4,No recid.,No recid.
3192,Caucasian,Male,37,0,0,0,283,0,1,No recid.,No recid.
3197,Other,Female,27,0,0,0,45,0,2,No recid.,No recid.
3198,Other,Male,21,0,0,0,342,1,6,No recid.,Did recid.
3200,Black,Male,35,0,0,1,21,1,1,Did recid.,No recid.
3203,Caucasian,Female,24,0,0,0,306,1,8,No recid.,Did recid.
3204,Other,Male,21,1,0,1,28,1,7,No recid.,Did recid.
3205,Caucasian,Male,49,0,0,2,134,0,1,No recid.,No recid.
3206,Black,Male,38,0,0,9,28,1,6,No recid.,Did recid.
3207,Other,Male,61,0,0,0,133,0,1,No recid.,No recid.
3208,Black,Female,30,0,0,0,45,0,2,No recid.,No recid.
3209,Black,Male,22,0,0,3,47,1,6,No recid.,Did recid.
3212,Black,Male,25,0,0,0,254,1,7,Did recid.,Did recid.
3214,Hispanic,Female,30,0,0,3,45,0,3,Did recid.,No recid.
3215,Caucasian,Male,52,0,0,0,128,0,1,No recid.,No recid.
3217,Caucasian,Male,26,0,0,0,21,1,2,No recid.,No recid.
3218,Other,Male,26,0,0,0,45,0,4,No recid.,No recid.
3222,Black,Male,29,0,1,6,166,1,7,No recid.,Did recid.
3223,Caucasian,Male,45,0,0,9,175,1,9,Did recid.,Did recid.
3225,Black,Male,20,0,0,0,28,1,9,Did recid.,Did recid.
3226,Black,Male,29,0,0,4,28,1,8,No recid.,Did recid.
3227,Caucasian,Male,43,0,0,1,28,1,6,Did recid.,Did recid.
3229,Caucasian,Male,26,0,0,2,99,1,5,No recid.,Did recid.
3230,Black,Female,46,0,0,4,28,1,4,No recid.,No recid.
3232,Black,Female,46,0,0,0,172,1,1,No recid.,No recid.
3234,Caucasian,Male,39,0,0,8,15,1,1,No recid.,No recid.
3236,Black,Male,29,0,0,12,306,1,10,Did recid.,Did recid.
3237,Caucasian,Male,41,0,0,0,134,0,1,No recid.,No recid.
3238,Black,Male,29,0,0,11,28,1,10,Did recid.,Did recid.
3240,Black,Female,25,0,0,5,250,1,7,No recid.,Did recid.
3242,Black,Male,23,1,0,2,112,1,7,No recid.,Did recid.
3243,Black,Female,46,0,0,1,28,1,8,Did recid.,Did recid.
3246,Caucasian,Male,30,0,0,0,134,0,3,No recid.,No recid.
3247,Caucasian,Male,34,0,0,1,28,1,6,No recid.,Did recid.
3248,Caucasian,Male,70,0,0,11,306,1,1,Did recid.,No recid.
3250,Caucasian,Male,52,0,0,2,28,1,1,No recid.,No recid.
3255,Black,Male,51,0,0,4,374,0,2,No recid.,No recid.
3259,Native American,Female,45,0,0,15,129,1,10,Did recid.,Did recid.
3260,Black,Male,55,0,0,21,170,1,6,Did recid.,Did recid.
3261,Caucasian,Female,49,0,0,1,28,1,1,No recid.,No recid.
3262,Black,Female,26,0,0,9,127,0,6,Did recid.,Did recid.
3265,Caucasian,Female,47,0,0,0,49,1,1,No recid.,No recid.
3267,Black,Male,27,0,0,0,45,0,2,No recid.,No recid.
3268,Caucasian,Male,25,0,2,5,133,0,7,Did recid.,Did recid.
3270,Black,Male,21,0,1,1,28,1,10,Did recid.,Did recid.
3272,Black,Male,37,0,0,26,129,1,10,Did recid.,Did recid.
3273,Black,Male,21,0,0,1,306,1,9,Did recid.,Did recid.
3274,Black,Male,21,0,0,0,64,1,6,No recid.,Did recid.
3278,Black,Male,25,0,0,4,306,1,10,Did recid.,Did recid.
3280,Black,Female,27,0,0,3,228,1,5,Did recid.,Did recid.
3281,Caucasian,Male,30,0,0,3,90,1,4,Did recid.,No recid.
3283,Caucasian,Male,70,0,0,0,134,0,1,No recid.,No recid.
3284,Caucasian,Male,37,0,0,11,110,1,9,Did recid.,Did recid.
3285,Black,Male,46,0,0,5,7,1,5,Did recid.,Did recid.
3286,Other,Male,40,0,0,4,45,0,1,Did recid.,No recid.
3287,Black,Male,20,1,0,1,190,1,8,Did recid.,Did recid.
3288,Black,Male,43,0,0,18,28,1,4,Did recid.,No recid.
3289,Black,Male,38,0,0,15,16,1,6,No recid.,Did recid.
3290,Black,Male,29,0,0,0,89,1,4,No recid.,No recid.
3291,Black,Male,37,0,0,8,240,0,2,Did recid.,No recid.
3292,Hispanic,Male,38,0,0,3,306,1,4,No recid.,No recid.
3293,Caucasian,Female,27,0,0,0,303,1,3,No recid.,No recid.
3294,Other,Female,20,0,0,0,15,0,5,Did recid.,Did recid.
3295,Hispanic,Male,44,0,0,0,128,0,1,No recid.,No recid.
3298,Caucasian,Male,31,0,0,6,45,0,5,No recid.,Did recid.
3299,Black,Male,29,0,0,3,28,1,2,Did recid.,No recid.
3300,Caucasian,Male,48,0,0,13,74,1,7,Did recid.,Did recid.
3301,Black,Female,30,0,0,0,45,0,2,No recid.,No recid.
3302,Caucasian,Female,25,0,0,2,28,1,5,Did recid.,Did recid.
3304,Black,Male,40,0,0,3,129,1,2,No recid.,No recid.
3305,Caucasian,Female,49,0,0,3,336,1,2,No recid.,No recid.
3306,Caucasian,Male,33,0,0,1,374,0,3,No recid.,No recid.
3309,Caucasian,Male,26,0,0,5,382,1,5,Did recid.,Did recid.
3310,Hispanic,Male,31,0,1,1,283,0,3,No recid.,No recid.
3312,Caucasian,Male,61,0,0,1,134,0,1,No recid.,No recid.
3314,Caucasian,Male,30,0,0,2,415,1,4,No recid.,No recid.
3315,Caucasian,Male,62,0,0,0,31,0,1,No recid.,No recid.
3316,Caucasian,Female,27,0,0,4,206,0,8,Did recid.,Did recid.
3318,Caucasian,Male,48,0,0,9,186,1,6,No recid.,Did recid.
3319,Caucasian,Female,40,0,0,0,306,1,2,No recid.,No recid.
3320,Caucasian,Male,24,0,0,0,317,1,4,No recid.,No recid.
3322,Black,Male,22,0,0,0,190,1,4,Did recid.,No recid.
3323,Black,Male,30,0,0,4,45,0,8,Did recid.,Did recid.
3324,Caucasian,Male,63,0,0,0,134,0,1,No recid.,No recid.
3325,Hispanic,Male,46,0,0,0,28,0,1,No recid.,No recid.
3326,Black,Male,33,0,0,4,306,1,10,No recid.,Did recid.
3328,Black,Female,21,1,0,1,344,1,6,Did recid.,Did recid.
3329,Caucasian,Male,43,0,0,0,128,0,4,Did recid.,No recid.
3331,Black,Male,26,0,0,3,246,1,10,Did recid.,Did recid.
3332,Black,Male,51,0,0,1,229,1,1,No recid.,No recid.
3333,Caucasian,Male,39,0,0,3,28,1,1,Did recid.,No recid.
3335,Hispanic,Female,30,0,0,0,45,0,3,Did recid.,No recid.
3337,Black,Male,32,0,0,14,172,1,8,Did recid.,Did recid.
3338,Black,Male,22,0,0,0,242,0,6,No recid.,Did recid.
3339,Caucasian,Male,59,0,0,0,306,1,1,No recid.,No recid.
3340,Black,Male,38,0,5,37,28,0,7,Did recid.,Did recid.
3341,Black,Male,23,0,0,2,28,1,6,No recid.,Did recid.
3342,Black,Male,42,0,0,0,45,0,1,Did recid.,No recid.
3343,Black,Male,20,1,0,1,28,1,3,Did recid.,No recid.
3344,Black,Male,38,0,0,2,60,1,7,Did recid.,Did recid.
3345,Caucasian,Female,34,0,0,2,303,1,3,No recid.,No recid.
3347,Black,Female,36,0,0,7,92,1,3,Did recid.,No recid.
3348,Caucasian,Male,35,0,0,7,358,1,4,Did recid.,No recid.
3349,Black,Male,36,0,0,0,45,0,3,Did recid.,No recid.
3350,Black,Male,31,0,0,1,169,1,1,No recid.,No recid.
3351,Black,Female,28,0,0,3,28,1,4,Did recid.,No recid.
3354,Black,Male,28,0,0,1,280,1,2,Did recid.,No recid.
3356,Caucasian,Male,60,0,0,3,336,1,1,No recid.,No recid.
3357,Black,Male,43,0,0,0,110,1,4,No recid.,No recid.
3358,Black,Male,40,0,0,1,28,1,1,No recid.,No recid.
3359,Black,Male,31,0,2,15,306,1,9,Did recid.,Did recid.
3360,Black,Male,54,0,0,6,306,1,7,Did recid.,Did recid.
3361,Black,Male,26,0,0,1,28,1,6,No recid.,Did recid.
3362,Black,Male,24,0,0,17,28,1,9,Did recid.,Did recid.
3363,Hispanic,Male,41,0,0,0,140,1,1,Did recid.,No recid.
3369,Black,Male,21,0,0,1,28,1,9,Did recid.,Did recid.
3370,Hispanic,Female,29,0,0,1,253,1,2,Did recid.,No recid.
3371,Black,Male,22,0,0,0,418,1,3,No recid.,No recid.
